Company,Year,Product,Count,Name,Rank
SYNCHRONY BANK,2013,Payday loan title loan or personal loan,0,Synchrony Bank,8
SYNCHRONY BANK,2014,Payday loan title loan or personal loan,0,Synchrony Bank,8
SYNCHRONY BANK,2015,Payday loan title loan or personal loan,0,Synchrony Bank,8
SYNCHRONY BANK,2016,Payday loan title loan or personal loan,0,Synchrony Bank,8
SYNCHRONY BANK,2017,Payday loan title loan or personal loan,4,Synchrony Bank,8
PNC Bank NA,2012,Payday loan title loan or personal loan,0,PNC Bank,9
PNC Bank NA,2013,Payday loan title loan or personal loan,0,PNC Bank,9
PNC Bank NA,2014,Payday loan title loan or personal loan,0,PNC Bank,9
PNC Bank NA,2015,Payday loan title loan or personal loan,0,PNC Bank,9
PNC Bank NA,2016,Payday loan title loan or personal loan,0,PNC Bank,9
PNC Bank NA,2017,Payday loan title loan or personal loan,1,PNC Bank,9
HSBC NORTH AMERICA HOLDINGS INC,2012,Payday loan title loan or personal loan,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2013,Payday loan title loan or personal loan,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2014,Payday loan title loan or personal loan,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2015,Payday loan title loan or personal loan,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2016,Payday loan title loan or personal loan,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2017,Payday loan title loan or personal loan,0,HSBC,10
Navient Solutions LLC,2012,Payday loan title loan or personal loan,0,Navient,11
Navient Solutions LLC,2013,Payday loan title loan or personal loan,0,Navient,11
Navient Solutions LLC,2014,Payday loan title loan or personal loan,0,Navient,11
Navient Solutions LLC,2015,Payday loan title loan or personal loan,0,Navient,11
Navient Solutions LLC,2016,Payday loan title loan or personal loan,0,Navient,11
Navient Solutions LLC,2017,Payday loan title loan or personal loan,1,Navient,11
SUNTRUST BANKS INC,2012,Payday loan title loan or personal loan,0,SunTrust Banks,12
SUNTRUST BANKS INC,2013,Payday loan title loan or personal loan,0,SunTrust Banks,12
SUNTRUST BANKS INC,2014,Payday loan title loan or personal loan,0,SunTrust Banks,12
SUNTRUST BANKS INC,2015,Payday loan title loan or personal loan,0,SunTrust Banks,12
SUNTRUST BANKS INC,2016,Payday loan title loan or personal loan,0,SunTrust Banks,12
SUNTRUST BANKS INC,2017,Payday loan title loan or personal loan,1,SunTrust Banks,12
NATIONSTAR MORTGAGE,2012,Payday loan title loan or personal loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2013,Payday loan title loan or personal loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2014,Payday loan title loan or personal loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2015,Payday loan title loan or personal loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2016,Payday loan title loan or personal loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2017,Payday loan title loan or personal loan,1,Nationstar Mortgage,13
AMERICAN EXPRESS CENTURION BANK,2012,Payday loan title loan or personal loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2013,Payday loan title loan or personal loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2014,Payday loan title loan or personal loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2015,Payday loan title loan or personal loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2016,Payday loan title loan or personal loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2017,Payday loan title loan or personal loan,0,American Express,14
DISCOVER BANK,2012,Payday loan title loan or personal loan,0,Discover Bank,15
DISCOVER BANK,2013,Payday loan title loan or personal loan,0,Discover Bank,15
DISCOVER BANK,2014,Payday loan title loan or personal loan,0,Discover Bank,15
DISCOVER BANK,2015,Payday loan title loan or personal loan,0,Discover Bank,15
DISCOVER BANK,2016,Payday loan title loan or personal loan,0,Discover Bank,15
DISCOVER BANK,2017,Payday loan title loan or personal loan,1,Discover Bank,15
Ditech Financial LLC,2012,Payday loan title loan or personal loan,0,Ditech,16
Ditech Financial LLC,2013,Payday loan title loan or personal loan,0,Ditech,16
Ditech Financial LLC,2014,Payday loan title loan or personal loan,0,Ditech,16
Ditech Financial LLC,2015,Payday loan title loan or personal loan,0,Ditech,16
Ditech Financial LLC,2016,Payday loan title loan or personal loan,0,Ditech,16
Ditech Financial LLC,2017,Payday loan title loan or personal loan,1,Ditech,16
EXPERIAN DELAWARE GP,2012,Payday loan title loan or personal loan,0,Experian,17
EXPERIAN DELAWARE GP,2013,Payday loan title loan or personal loan,0,Experian,17
EXPERIAN DELAWARE GP,2014,Payday loan title loan or personal loan,0,Experian,17
EXPERIAN DELAWARE GP,2015,Payday loan title loan or personal loan,0,Experian,17
EXPERIAN DELAWARE GP,2016,Payday loan title loan or personal loan,0,Experian,17
EXPERIAN DELAWARE GP,2017,Payday loan title loan or personal loan,2,Experian,17
EQUIFAX INC,2012,Payday loan title loan or personal loan,0,Equifax,18
EQUIFAX INC,2013,Payday loan title loan or personal loan,0,Equifax,18
EQUIFAX INC,2014,Payday loan title loan or personal loan,0,Equifax,18
EQUIFAX INC,2015,Payday loan title loan or personal loan,0,Equifax,18
EQUIFAX INC,2016,Payday loan title loan or personal loan,0,Equifax,18
EQUIFAX INC,2017,Payday loan title loan or personal loan,2,Equifax,18
TRANSUNION INTERMEDIATE HOLDINGS INC,2012,Payday loan title loan or personal loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2013,Payday loan title loan or personal loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2014,Payday loan title loan or personal loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2015,Payday loan title loan or personal loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2016,Payday loan title loan or personal loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2017,Payday loan title loan or personal loan,1,TransUnion,19
ENCORE CAPITAL GROUP INC,2012,Payday loan title loan or personal loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2013,Payday loan title loan or personal loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2014,Payday loan title loan or personal loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2015,Payday loan title loan or personal loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2016,Payday loan title loan or personal loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2017,Payday loan title loan or personal loan,0,Encore Capital Group,20
BANK OF AMERICA NA,2012,Prepaid card,0,Bank of America,1
BANK OF AMERICA NA,2013,Prepaid card,0,Bank of America,1
BANK OF AMERICA NA,2014,Prepaid card,12,Bank of America,1
BANK OF AMERICA NA,2015,Prepaid card,17,Bank of America,1
BANK OF AMERICA NA,2016,Prepaid card,17,Bank of America,1
BANK OF AMERICA NA,2017,Prepaid card,9,Bank of America,1
WELLS FARGO BANK NA,2012,Prepaid card,0,Wells Fargo,2
WELLS FARGO BANK NA,2013,Prepaid card,0,Wells Fargo,2
WELLS FARGO BANK NA,2014,Prepaid card,8,Wells Fargo,2
WELLS FARGO BANK NA,2015,Prepaid card,7,Wells Fargo,2
WELLS FARGO BANK NA,2016,Prepaid card,17,Wells Fargo,2
WELLS FARGO BANK NA,2017,Prepaid card,4,Wells Fargo,2
JPMORGAN CHASE CO,2012,Prepaid card,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2013,Prepaid card,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2014,Prepaid card,6,JPMorgan Chase,3
JPMORGAN CHASE CO,2015,Prepaid card,15,JPMorgan Chase,3
JPMORGAN CHASE CO,2016,Prepaid card,8,JPMorgan Chase,3
JPMORGAN CHASE CO,2017,Prepaid card,3,JPMorgan Chase,3
CITIBANK NA,2012,Prepaid card,0,Citibank,4
CITIBANK NA,2013,Prepaid card,0,Citibank,4
CITIBANK NA,2014,Prepaid card,32,Citibank,4
CITIBANK NA,2015,Prepaid card,78,Citibank,4
CITIBANK NA,2016,Prepaid card,76,Citibank,4
CITIBANK NA,2017,Prepaid card,20,Citibank,4
CAPITAL ONE FINANCIAL CORPORATION,2012,Prepaid card,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2013,Prepaid card,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2014,Prepaid card,5,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2015,Prepaid card,5,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2016,Prepaid card,11,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2017,Prepaid card,0,Capital One,5
OCWEN LOAN SERVICING LLC,2012,Prepaid card,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2013,Prepaid card,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2014,Prepaid card,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2015,Prepaid card,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2016,Prepaid card,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2017,Prepaid card,0,Ocwen Loan Servicing,6
US BANCORP,2012,Prepaid card,0,US Bancorp,7
US BANCORP,2013,Prepaid card,0,US Bancorp,7
US BANCORP,2014,Prepaid card,54,US Bancorp,7
US BANCORP,2015,Prepaid card,122,US Bancorp,7
US BANCORP,2016,Prepaid card,108,US Bancorp,7
US BANCORP,2017,Prepaid card,36,US Bancorp,7
SYNCHRONY BANK,2012,Prepaid card,0,Synchrony Bank,8
SYNCHRONY BANK,2013,Prepaid card,0,Synchrony Bank,8
SYNCHRONY BANK,2014,Prepaid card,4,Synchrony Bank,8
SYNCHRONY BANK,2015,Prepaid card,6,Synchrony Bank,8
SYNCHRONY BANK,2016,Prepaid card,7,Synchrony Bank,8
SYNCHRONY BANK,2017,Prepaid card,3,Synchrony Bank,8
PNC Bank NA,2012,Prepaid card,0,PNC Bank,9
PNC Bank NA,2013,Prepaid card,0,PNC Bank,9
PNC Bank NA,2014,Prepaid card,2,PNC Bank,9
PNC Bank NA,2015,Prepaid card,7,PNC Bank,9
PNC Bank NA,2016,Prepaid card,3,PNC Bank,9
PNC Bank NA,2017,Prepaid card,1,PNC Bank,9
HSBC NORTH AMERICA HOLDINGS INC,2012,Prepaid card,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2013,Prepaid card,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2014,Prepaid card,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2015,Prepaid card,3,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2016,Prepaid card,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2017,Prepaid card,0,HSBC,10
Navient Solutions LLC,2012,Prepaid card,0,Navient,11
Navient Solutions LLC,2013,Prepaid card,0,Navient,11
Navient Solutions LLC,2014,Prepaid card,0,Navient,11
Navient Solutions LLC,2015,Prepaid card,0,Navient,11
Navient Solutions LLC,2016,Prepaid card,0,Navient,11
Navient Solutions LLC,2017,Prepaid card,0,Navient,11
SUNTRUST BANKS INC,2012,Prepaid card,0,SunTrust Banks,12
SUNTRUST BANKS INC,2013,Prepaid card,0,SunTrust Banks,12
SUNTRUST BANKS INC,2014,Prepaid card,0,SunTrust Banks,12
SUNTRUST BANKS INC,2015,Prepaid card,5,SunTrust Banks,12
SUNTRUST BANKS INC,2016,Prepaid card,3,SunTrust Banks,12
SUNTRUST BANKS INC,2017,Prepaid card,0,SunTrust Banks,12
NATIONSTAR MORTGAGE,2012,Prepaid card,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2013,Prepaid card,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2014,Prepaid card,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2015,Prepaid card,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2016,Prepaid card,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2017,Prepaid card,0,Nationstar Mortgage,13
AMERICAN EXPRESS CENTURION BANK,2012,Prepaid card,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2013,Prepaid card,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2014,Prepaid card,74,American Express,14
AMERICAN EXPRESS CENTURION BANK,2015,Prepaid card,216,American Express,14
AMERICAN EXPRESS CENTURION BANK,2016,Prepaid card,261,American Express,14
AMERICAN EXPRESS CENTURION BANK,2017,Prepaid card,87,American Express,14
DISCOVER BANK,2012,Prepaid card,0,Discover Bank,15
DISCOVER BANK,2013,Prepaid card,0,Discover Bank,15
DISCOVER BANK,2014,Prepaid card,0,Discover Bank,15
DISCOVER BANK,2015,Prepaid card,1,Discover Bank,15
DISCOVER BANK,2016,Prepaid card,1,Discover Bank,15
DISCOVER BANK,2017,Prepaid card,0,Discover Bank,15
Ditech Financial LLC,2012,Prepaid card,0,Ditech,16
Ditech Financial LLC,2013,Prepaid card,0,Ditech,16
Ditech Financial LLC,2014,Prepaid card,0,Ditech,16
Ditech Financial LLC,2015,Prepaid card,0,Ditech,16
Ditech Financial LLC,2016,Prepaid card,0,Ditech,16
Ditech Financial LLC,2017,Prepaid card,0,Ditech,16
EXPERIAN DELAWARE GP,2012,Prepaid card,0,Experian,17
EXPERIAN DELAWARE GP,2013,Prepaid card,0,Experian,17
EXPERIAN DELAWARE GP,2014,Prepaid card,0,Experian,17
EXPERIAN DELAWARE GP,2015,Prepaid card,0,Experian,17
EXPERIAN DELAWARE GP,2016,Prepaid card,0,Experian,17
EXPERIAN DELAWARE GP,2017,Prepaid card,0,Experian,17
EQUIFAX INC,2012,Prepaid card,0,Equifax,18
EQUIFAX INC,2013,Prepaid card,0,Equifax,18
EQUIFAX INC,2014,Prepaid card,0,Equifax,18
EQUIFAX INC,2015,Prepaid card,0,Equifax,18
EQUIFAX INC,2016,Prepaid card,1,Equifax,18
EQUIFAX INC,2017,Prepaid card,0,Equifax,18
TRANSUNION INTERMEDIATE HOLDINGS INC,2012,Prepaid card,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2013,Prepaid card,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2014,Prepaid card,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2015,Prepaid card,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2016,Prepaid card,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2017,Prepaid card,0,TransUnion,19
ENCORE CAPITAL GROUP INC,2012,Prepaid card,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2013,Prepaid card,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2014,Prepaid card,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2015,Prepaid card,1,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2016,Prepaid card,1,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2017,Prepaid card,0,Encore Capital Group,20
BANK OF AMERICA NA,2012,Student loan,28,Bank of America,1
BANK OF AMERICA NA,2013,Student loan,14,Bank of America,1
BANK OF AMERICA NA,2014,Student loan,13,Bank of America,1
BANK OF AMERICA NA,2015,Student loan,13,Bank of America,1
BANK OF AMERICA NA,2016,Student loan,25,Bank of America,1
BANK OF AMERICA NA,2017,Student loan,9,Bank of America,1
WELLS FARGO BANK NA,2012,Student loan,211,Wells Fargo,2
WELLS FARGO BANK NA,2013,Student loan,206,Wells Fargo,2
WELLS FARGO BANK NA,2014,Student loan,233,Wells Fargo,2
WELLS FARGO BANK NA,2015,Student loan,269,Wells Fargo,2
WELLS FARGO BANK NA,2016,Student loan,304,Wells Fargo,2
WELLS FARGO BANK NA,2017,Student loan,119,Wells Fargo,2
JPMORGAN CHASE CO,2012,Student loan,162,JPMorgan Chase,3
JPMORGAN CHASE CO,2013,Student loan,154,JPMorgan Chase,3
JPMORGAN CHASE CO,2014,Student loan,235,JPMorgan Chase,3
JPMORGAN CHASE CO,2015,Student loan,130,JPMorgan Chase,3
JPMORGAN CHASE CO,2016,Student loan,93,JPMorgan Chase,3
JPMORGAN CHASE CO,2017,Student loan,26,JPMorgan Chase,3
CITIBANK NA,2012,Student loan,224,Citibank,4
CITIBANK NA,2013,Student loan,93,Citibank,4
CITIBANK NA,2014,Student loan,89,Citibank,4
CITIBANK NA,2015,Student loan,84,Citibank,4
CITIBANK NA,2016,Student loan,80,Citibank,4
CITIBANK NA,2017,Student loan,37,Citibank,4
CAPITAL ONE FINANCIAL CORPORATION,2012,Student loan,1,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2013,Student loan,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2014,Student loan,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2015,Student loan,1,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2016,Student loan,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2017,Student loan,0,Capital One,5
OCWEN LOAN SERVICING LLC,2012,Student loan,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2013,Student loan,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2014,Student loan,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2015,Student loan,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2016,Student loan,1,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2017,Student loan,0,Ocwen Loan Servicing,6
US BANCORP,2012,Student loan,26,US Bancorp,7
US BANCORP,2013,Student loan,16,US Bancorp,7
US BANCORP,2014,Student loan,13,US Bancorp,7
US BANCORP,2015,Student loan,11,US Bancorp,7
US BANCORP,2016,Student loan,10,US Bancorp,7
US BANCORP,2017,Student loan,2,US Bancorp,7
SYNCHRONY BANK,2012,Student loan,0,Synchrony Bank,8
SYNCHRONY BANK,2013,Student loan,0,Synchrony Bank,8
SYNCHRONY BANK,2014,Student loan,0,Synchrony Bank,8
SYNCHRONY BANK,2015,Student loan,1,Synchrony Bank,8
SYNCHRONY BANK,2016,Student loan,0,Synchrony Bank,8
SYNCHRONY BANK,2017,Student loan,0,Synchrony Bank,8
PNC Bank NA,2012,Student loan,12,PNC Bank,9
PNC Bank NA,2013,Student loan,0,PNC Bank,9
PNC Bank NA,2014,Student loan,22,PNC Bank,9
PNC Bank NA,2015,Student loan,13,PNC Bank,9
PNC Bank NA,2016,Student loan,16,PNC Bank,9
PNC Bank NA,2017,Student loan,6,PNC Bank,9
HSBC NORTH AMERICA HOLDINGS INC,2012,Student loan,1,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2013,Student loan,3,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2014,Student loan,1,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2015,Student loan,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2016,Student loan,2,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2017,Student loan,0,HSBC,10
Navient Solutions LLC,2012,Student loan,1204,Navient,11
Navient Solutions LLC,2013,Student loan,1370,Navient,11
Navient Solutions LLC,2014,Student loan,1892,Navient,11
Navient Solutions LLC,2015,Student loan,1664,Navient,11
Navient Solutions LLC,2016,Student loan,2782,Navient,11
Navient Solutions LLC,2017,Student loan,7604,Navient,11
SUNTRUST BANKS INC,2012,Student loan,12,SunTrust Banks,12
SUNTRUST BANKS INC,2013,Student loan,6,SunTrust Banks,12
SUNTRUST BANKS INC,2014,Student loan,5,SunTrust Banks,12
SUNTRUST BANKS INC,2015,Student loan,10,SunTrust Banks,12
SUNTRUST BANKS INC,2016,Student loan,13,SunTrust Banks,12
SUNTRUST BANKS INC,2017,Student loan,11,SunTrust Banks,12
NATIONSTAR MORTGAGE,2012,Student loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2013,Student loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2014,Student loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2015,Student loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2016,Student loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2017,Student loan,0,Nationstar Mortgage,13
AMERICAN EXPRESS CENTURION BANK,2012,Student loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2013,Student loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2014,Student loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2015,Student loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2016,Student loan,1,American Express,14
AMERICAN EXPRESS CENTURION BANK,2017,Student loan,0,American Express,14
DISCOVER BANK,2012,Student loan,81,Discover Bank,15
DISCOVER BANK,2013,Student loan,164,Discover Bank,15
DISCOVER BANK,2014,Student loan,162,Discover Bank,15
DISCOVER BANK,2015,Student loan,153,Discover Bank,15
DISCOVER BANK,2016,Student loan,179,Discover Bank,15
DISCOVER BANK,2017,Student loan,65,Discover Bank,15
Ditech Financial LLC,2012,Student loan,0,Ditech,16
Ditech Financial LLC,2013,Student loan,0,Ditech,16
Ditech Financial LLC,2014,Student loan,0,Ditech,16
Ditech Financial LLC,2015,Student loan,0,Ditech,16
Ditech Financial LLC,2016,Student loan,0,Ditech,16
Ditech Financial LLC,2017,Student loan,0,Ditech,16
EXPERIAN DELAWARE GP,2012,Student loan,0,Experian,17
EXPERIAN DELAWARE GP,2013,Student loan,1,Experian,17
EXPERIAN DELAWARE GP,2014,Student loan,1,Experian,17
EXPERIAN DELAWARE GP,2015,Student loan,2,Experian,17
EXPERIAN DELAWARE GP,2016,Student loan,11,Experian,17
EXPERIAN DELAWARE GP,2017,Student loan,5,Experian,17
EQUIFAX INC,2012,Student loan,0,Equifax,18
EQUIFAX INC,2013,Student loan,0,Equifax,18
EQUIFAX INC,2014,Student loan,1,Equifax,18
EQUIFAX INC,2015,Student loan,2,Equifax,18
EQUIFAX INC,2016,Student loan,17,Equifax,18
EQUIFAX INC,2017,Student loan,3,Equifax,18
TRANSUNION INTERMEDIATE HOLDINGS INC,2012,Student loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2013,Student loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2014,Student loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2015,Student loan,3,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2016,Student loan,10,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2017,Student loan,6,TransUnion,19
ENCORE CAPITAL GROUP INC,2012,Student loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2013,Student loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2014,Student loan,1,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2015,Student loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2016,Student loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2017,Student loan,0,Encore Capital Group,20
BANK OF AMERICA NA,2012,Vehicle loan or lease,0,Bank of America,1
BANK OF AMERICA NA,2013,Vehicle loan or lease,0,Bank of America,1
BANK OF AMERICA NA,2014,Vehicle loan or lease,0,Bank of America,1
BANK OF AMERICA NA,2015,Vehicle loan or lease,0,Bank of America,1
BANK OF AMERICA NA,2016,Vehicle loan or lease,0,Bank of America,1
BANK OF AMERICA NA,2017,Vehicle loan or lease,5,Bank of America,1
WELLS FARGO BANK NA,2012,Vehicle loan or lease,0,Wells Fargo,2
WELLS FARGO BANK NA,2013,Vehicle loan or lease,0,Wells Fargo,2
WELLS FARGO BANK NA,2014,Vehicle loan or lease,0,Wells Fargo,2
WELLS FARGO BANK NA,2015,Vehicle loan or lease,0,Wells Fargo,2
WELLS FARGO BANK NA,2016,Vehicle loan or lease,0,Wells Fargo,2
WELLS FARGO BANK NA,2017,Vehicle loan or lease,26,Wells Fargo,2
JPMORGAN CHASE CO,2012,Vehicle loan or lease,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2013,Vehicle loan or lease,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2014,Vehicle loan or lease,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2015,Vehicle loan or lease,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2016,Vehicle loan or lease,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2017,Vehicle loan or lease,13,JPMorgan Chase,3
CITIBANK NA,2012,Vehicle loan or lease,0,Citibank,4
CITIBANK NA,2013,Vehicle loan or lease,0,Citibank,4
CITIBANK NA,2014,Vehicle loan or lease,0,Citibank,4
CITIBANK NA,2015,Vehicle loan or lease,0,Citibank,4
CITIBANK NA,2016,Vehicle loan or lease,0,Citibank,4
CITIBANK NA,2017,Vehicle loan or lease,1,Citibank,4
CAPITAL ONE FINANCIAL CORPORATION,2012,Vehicle loan or lease,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2013,Vehicle loan or lease,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2014,Vehicle loan or lease,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2015,Vehicle loan or lease,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2016,Vehicle loan or lease,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2017,Vehicle loan or lease,11,Capital One,5
OCWEN LOAN SERVICING LLC,2012,Vehicle loan or lease,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2013,Vehicle loan or lease,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2014,Vehicle loan or lease,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2015,Vehicle loan or lease,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2016,Vehicle loan or lease,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2017,Vehicle loan or lease,0,Ocwen Loan Servicing,6
US BANCORP,2012,Vehicle loan or lease,0,US Bancorp,7
US BANCORP,2013,Vehicle loan or lease,0,US Bancorp,7
US BANCORP,2014,Vehicle loan or lease,0,US Bancorp,7
US BANCORP,2015,Vehicle loan or lease,0,US Bancorp,7
US BANCORP,2016,Vehicle loan or lease,0,US Bancorp,7
US BANCORP,2017,Vehicle loan or lease,5,US Bancorp,7
SYNCHRONY BANK,2012,Vehicle loan or lease,0,Synchrony Bank,8
SYNCHRONY BANK,2013,Vehicle loan or lease,0,Synchrony Bank,8
SYNCHRONY BANK,2014,Vehicle loan or lease,0,Synchrony Bank,8
SYNCHRONY BANK,2015,Vehicle loan or lease,0,Synchrony Bank,8
SYNCHRONY BANK,2016,Vehicle loan or lease,0,Synchrony Bank,8
SYNCHRONY BANK,2017,Vehicle loan or lease,0,Synchrony Bank,8
PNC Bank NA,2012,Vehicle loan or lease,0,PNC Bank,9
PNC Bank NA,2013,Vehicle loan or lease,0,PNC Bank,9
PNC Bank NA,2014,Vehicle loan or lease,0,PNC Bank,9
PNC Bank NA,2015,Vehicle loan or lease,0,PNC Bank,9
PNC Bank NA,2016,Vehicle loan or lease,0,PNC Bank,9
PNC Bank NA,2017,Vehicle loan or lease,1,PNC Bank,9
HSBC NORTH AMERICA HOLDINGS INC,2012,Vehicle loan or lease,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2013,Vehicle loan or lease,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2014,Vehicle loan or lease,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2015,Vehicle loan or lease,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2016,Vehicle loan or lease,0,HSBC,10
